,reviewText,sentiment,pred
8184,"Floating out there just below the asteroid belt in a near earth orbit, The Avant Garde touched down momentarily back in 1968, where this twosome, in much the same manner as the songs McAuthur Park by Richard Harris, and of course Scott McKenzies San Francisco attempted to capitalize and co-opt on the hippie counter culture movement with two of the most insincere songs of all time, Naturally Stoned and Yellow Beads. In Yellow Beads they nearly talk through the song, as if imparting some special and essential secret knowledge that only they were privileged to, suggesting in a creepy manner as to what was necessary if one was considering heading out onto the hippy highway headed west into the sun  through truth be told, the counter culture daze of San Francisco nights was already splintering and crashing to the ground in a haze of hard drugs and unpleasantness.

Without hesitation, it should be understood that this was commercialism at its finest and most blatant, offering nothing of value, because these two were never part of the times from which they pretended to be.  Oddly enough Fowler and Woolery did manage to make the big time, with Fowler doing session guitar work for both Bob Dylan and Leonard Cohen, and Woolery becoming the eternal television gameshow host.

Happily this duo, and these songs, have been lost to space and time, surfacing only in odd collections that one nearly happens upon, making me to this very day feel damaged, taken advantage of, ripped off if you will, that tracks such as these would ever be considered as anything less than disingenuous.  But, time has an odd specter to it, wherein a spinning galaxy brings all things back full circle  causing me wonder how many lightyears it will be before the worlds Oh Wow slip through the parted lips some cute blonde in bellbottom hip-hugger pants as she hears these songs for the first time, thinking shes discovered a touchstone, a piece of the holy grail, or the X on a treasure map that never existed.

Review by Jenell Kesler",0,1.0
8185,I always thought of Nishizaki as a pop- classical not very serious player. Until I've listened to her Mozart and Beethoven sonatas. How wrong was I! Very top- notch playing. Deep and noble.  I think she is very underrated.,1,0.0
8186,Hurko is amazing!,1,1.0
8187,Beautiful song.,1,1.0
8188,"I first heard this song by Johnny Wakelin in 1975. I loved it. Unfortunately, this is not the original recording.",0,0.0
8189,These are not original recordings.,0,0.0
8190,All I can say is OMG!!! This girl has the most amazing voice!  I love the music.  This band is so good.  I was literally hypnotised with how great she sings.  This song is only one of the many great ones they have out.  Shelter is another great song by them.  Worth every penny.  A must have in your music collection.,1,1.0
8191,"I actually give it no stars because I can't access it!!!!!!Where did it go??????????
Help......Even our I T dude can't find it.  I may never download music again.",0,0.0
8192,I totaly missed that this was a cover!  So upset that I got this. Amazon MP3 fooled me!  I also have a horible version of Turn Up the Music.,0,1.0
8193,"The title on this is confusing, but it does NOT have Usher on it.  Don't waste your money - make sure you get the track from the ""Nothing but the Beat"" album.",0,0.0
8194,"Not only for Queens fans, but for everyone looking for an instrumental song which can be used in a motivational video, etc.",1,0.0
8195,"The quality of the recording is atrocious, the cassett holders were breaking from age.  This was just a terrible purchase.  The Mexican quality just did not cut it.",0,0.0
8196,great,1,1.0
8197,I love the original and I chose the wrong one.,0,1.0
8198,I would buy this again.  It is well done and very beautiful.  Thanks for putting together such a wonderful work.,1,1.0
8199,"This guy is so good, it's totally amazing.",1,1.0
8200,"This is NOT ""Pross Tchai"" by the Andrews Sisters. It's ""Near You.""
Twice I purchased this MP3 and twice it's been ""Near You.""",0,0.0
8201,"If you are looking for original recordings, you will have to look elsewhere.",0,1.0
8202,The choir plays the melody but the words are not clear enough for me to understand them or write them down,0,0.0
8203,"Not at all what I expected.  A very poor production..  May be my fault, I should have listened to it before buying.  But you kinow, it IS Whitney Houston!",0,0.0
8204,"The tracks were perfect for singing at a wedding.

I would recommend the instrumental versions to other singers looking for a professional sound.",1,1.0
8205,great artist,1,1.0
8206,Never received the song... Not sure why but I know that I ordered it but never received it that is all I can say,0,0.0
8207,no way,0,0.0
8208,Not what I expected. Was his older stuff.,0,0.0
8209,"Probably my most listened to album, and I'm usually a fan of prog rock.",1,0.0
8210,I'm a fan but this song is over produced.,0,0.0
8211,I'm a fan but this is one of his early songs and it is to my ear annoying.,0,0.0
8212,I bought this song to add to my playlist on my mp3 player... Doesnt work... Keeps saying I need some type of codec to add it. So basically I had to buy it twice. Once from Amazon and again from another vendor.,0,1.0
8213,I love this song.,1,1.0
8214,"""All Day"" is a cute song. I like to dance to it. The beat is nice, and the lyrics will get stuck in your head, so it's catchy.",1,1.0
8215,"i was very satisfied with everything... great sleeve..great album,,and great service..thank you!",1,1.0
8216,"Again, some of his early music which he had no control over is too busy/over produced but that voice is there and fully expressed in Flowers in Hand and Fei which are great.",0,1.0
8217,I do continually enjoy the mezmerizing vocals and attitude of Ivy.  This is best and most fully appreciated when listened to in solitude and without distraction.,1,1.0
8218,This song really brings u to the heart of worship.... the lyrics are very powerful and song just speaks for its self ..... this song is one of my favorite worship songs.,1,1.0
8219,The Rifles are awesome - this is an imposture band.,0,1.0
8220,I love this guys voice! And the song has a mournful quality about it. Not everyone would appreciate this type of song.,1,1.0
8221,"Got this as part of a free music sampler pack for participating in an Amazon survey somewhat recently, and was disappointed by its contents. This was one of them.",0,0.0
8222,This terrific piece of sacred music is a wonder to listen to over and over again.  Another good representation of German composers in this genre.,1,1.0
8223,"Please don't get me wrong - Agostino Steffani's music is wonderful. It's just this performance and recording that are awful, and I already described the reasons why in a 2009 review under Amazon's other entry for this recording:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Alarico/dp/B001U1L9ZI/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Alarico</a>. However, I've been prompted to take a fresh look at it, and of course to do some more listening, after the sudden recent appearance of two glowing five-star reviews, appearing on both this and the other product page (although in the latter case, I see, they have both been deleted again at the same time today, February 18th 2015), praising this recording in similar and very fulsome terms.

Those two reviews were posted by reviewers Magda Levi and Yoav Rothberger, both gilding the lily by adding admiring comments on each other's work. (Stop press: since reading the rest of this, they've now changed their Amazon names to 'ML' and 'A Customer' respectively. Hang on - now they've both deleted their reviews on this page as well, and all their other Amazon reviews!) I'll avoid commenting on the details of the latter's review directly - firstly because, apart from the last paragraph, all the rest has been copied word for word from an entry by Bruno Belli on the website of Luca Casagrande, director and singer in this recording, so there isn't really anything plausible or significant by Mr. Rothberger himself to comment on. Secondly, that reviewer evidently doesn't take kindly to anyone expressing an opinion different from his own, but prefers to resort to ill-mannered language and personal insults to try to prove his point - as could be seen from the comments after the first review I wrote, again on the other product page cited above, although he has since deleted those comments. And thirdly, Mr. Rothberger appears to have a small claque of baroque music enthusiasts at his disposal, who are happy to vote in support of all his comments and to class as unhelpful any comments by anybody else - all, as if by magic, within just a few minutes of the comments being posted. Perhaps a similar fate awaits the present review!

This leaves me with Magda Levi's review, which contains substantial passages copied word for word, without any acknowledgment, from Chapter 8 of Professor Colin Timms' monograph&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Polymath-of-the-Baroque-Agostino-Steffani-and-His-Music/dp/0195154738/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Polymath of the Baroque: Agostino Steffani and His Music</a>&nbsp;- from the section entitled `Music and drama in `Alarico il Baltha' '. Ms Levi also has connections with Luca Casagrande's website, having recently contributed some material to it. However, Ms Levi does also add some points of her own to her `Alarico' review here on Amazon, so I will address some of these. In particular, she singles out a number of the singers for fulsome praise - several of whom, to my ears, sound absolutely dreadful and sing wildly out of tune. In my previous review, I tried to avoid causing too much offense by not naming the worst singers individually, and I will repeat that concession here - except in the case of Luca Casagrande, who directs the ensemble and also sings the important baritone role of Pisone. He sings frequently and painfully out of tune, and must also take overall responsibility for this mostly awful performance and recording.

Reviewer Ms Levi also makes the point that this was a young cast of singers, around 30 to 35 years of age. Perhaps this is with a view to our making allowances for their youth or inexperience; but are we really expected to make such extreme allowances when we pay out the substantial cost of a three-disc opera set? Besides, I would say that if they can't sing in tune - or at all - by that age then they're unlikely to get much better over the next 35 years.

This recording has a few assets - for example, the able and stylish playing by the instrumentalists of the Scarlatti Camera Ensemble, and the singing of such as mezzo Lee Ji-Young (Honorio) and soprano Won Mi-Jung Capilupi (Placidia); bass Marco Democratico (Lidoro) is not too bad either, at least having a decent voice if not great style. The greatest asset of all, of course, is Steffani's music, and I'd greatly love to hear it in a decent recording. But here, I'm sorry to say, much of it is ruined by the poor singing and close, harsh, wiry recorded sound. To take just a couple of examples, Stilicone's beautiful chaconne-based aria in Act 1, Scene 15, `Gelosia, lasciami in pace' is wrecked by poor singing and dreadful sound quality; and the lovely duet between Semiamira and Stilicone in Act 3 Scene 3, `Care Fiamme/ Amate Catene', is ruined by the same factors.

It's also worth mentioning that Steffani's roles intended for male altos are sung here by mezzo and contralto - a practice praised by some reviewers and criticised by others. In fact there appears to be a small but persistent lobby, noticeable among certain reviewers both here and on the Italian Amazon website, who are firmly prejudiced against the countertenor voice and on that basis attempt to discredit the work of great singers such as Philippe Jaroussky and Claudio Cavina.

Returning to the main business, however, the principal drawbacks of the present recording are dreadful singing, terrible recorded sound and the absence of any sense of involvement, drama or cohesion. And, if there were any argument at all for scoring it with a second star - which in my view there isn't - I'd immediately take one star off again for dodgy practices. If musicians seek public approval for their work, they would do much better to come up with a few decent performances and recordings, rather than produce something like this effort and then try to get their supporters to rig the reviews. Most of us here on Amazon, whether readers or reviewers, are not that stupid.",0,0.0
